"y","d","h","acru774","acru736","pita165","pita152","litu658","litu656","acru904","acru915","pita3969","pita2493","qual747","qual765"
2011,277,8,5.8361,NA,0.073793,0.23634,1.1446,0.42353,0.15385,0.38636,0.32351,0.55181,0.46961,0.71875
2011,277,9,12.296,NA,3.1311,0.90403,5.964,NA,0.36021,1.2829,1.104,1.3415,2.8561,1.6957
2011,278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,10,22.78,5.1778,6.4095,2.5957,8.651,1.4524,5.7381,1.8696,6.5533,4.3134,3.9136,3.9911
2011,278,11,42.64,21.934,12.173,5.0184,11.661,2.694,11.43,8.3596,16.294,17.609,6.9592,8.7907
2011,278,12,38.598,26.481,15.294,11.705,13.439,3.4538,15.196,17.126,23.911,26.593,8.7163,12.301
2011,278,13,34.402,26.781,16.611,12.073,13.652,4.1934,16.357,24.692,27.64,31.758,9.7905,14.538
2011,278,14,28.949,25.878,16.625,8.7927,13.65,4.0879,16.739,26.461,27.078,35.302,10.344,14.57
2011,278,15,24.854,21.135,15.755,7.519,12.561,3.2706,15.099,23.783,23.256,45.732,10.001,13.191
2011,278,16,19.02,15.393,13.281,6.1581,11.193,3.0589,13.241,22.883,19.171,32.678,8.7525,12.451
2011,278,17,13.817,9.2423,11.423,4.3198,9.4739,4.6189,8.2549,15.116,15.177,19.785,6.8384,8.9914
2011,278,18,6.522,4.262,6.1934,1.563,4.9163,1.1403,4.2529,6.5452,8.2817,8.7893,4.188,4.9973
2011,278,19,1.7582,1.3732,1.5715,0.15759,1.129,NA,1.508,1.5362,2.5214,2.4303,1.5352,1.5436
2011,278,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,278,6,0.10827,NA,0.078948,1.3715,NA,0.23579,0.11554,0.098551,0.082519,0.14075,0.045382,0.066604
2011,278,7,1.298,NA,0.19598,1.9309,NA,1.9709,NA,NA,NA,NA,NA,NA
2011,278,8,1.5735,NA,0.29316,0.71099,0.42197,1.4062,0.063009,0.073234,0.061321,0.10459,0.085857,0.049494
2011,278,9,3.9145,NA,1.7069,0.44433,5.1399,0.092358,0.56352,0.71996,0.79945,0.87193,1.4628,0.41012
2011,279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,10,14.337,6.6075,5.2972,3.1952,8.4584,0.3483,5.1096,2.4658,7.1926,6.1277,4.33,3.9517
2011,279,11,36.955,19.606,10.586,2.8414,11.239,1.4676,10.839,8.8997,14.364,17.454,7.1695,8.5041
2011,279,12,34.993,26.569,13.879,7.0648,12.88,3.8087,13.893,15.793,20.991,26.693,9.519,10.448
2011,279,13,31.66,25.793,14.854,9.3514,13.614,4.4557,15.271,21.536,23.372,29.09,10.032,13.59
2011,279,14,25.905,25.193,15.412,6.8455,13.004,4.7948,15.545,23.054,23.782,34.195,9.9561,14.302
2011,279,15,21.942,20.324,14.171,5.8742,11.818,5.1055,13.867,20.688,20.392,37.93,9.4143,13.533
2011,279,16,17.046,14.962,12.135,5.7894,11.072,5.0681,10.473,19.363,16.906,33.564,7.8581,10.842
2011,279,17,11.975,8.6114,9.8902,3.1693,8.5626,5.0312,6.6888,12.366,12.435,18.819,5.7847,7.6865
2011,279,18,5.8827,3.9554,5.5156,2.9836,4.8644,1.9292,2.6055,4.6448,6.9571,8.68,3.5778,3.8609
2011,279,19,1.3566,1.2615,1.2163,0.066616,0.9852,NA,0.72472,0.95769,2.2598,2.4584,1.1235,0.93634
2011,279,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,279,6,NA,NA,0.25028,0.17533,NA,0.018826,0.13688,0.11676,0.097765,0.16676,0.053766,0.078909
2011,279,7,NA,NA,0.64471,0.71228,NA,0.10272,0.00059597,0.043939,0.036792,0.062755,0.020234,0.10243
2011,279,8,NA,NA,NA,NA,0.095177,NA,0.041667,0.048428,0.04055,0.069167,0.05163,0.067066
2011,279,9,0.3801,NA,3.0899,NA,4.6442,NA,0.45975,0.10107,1.4706,0.37931,1.5966,0.60373
2011,280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,10,9.8593,1.1741,4.6094,NA,6.4354,NA,2.4732,0.49337,5.6726,3.1701,4.371,3.1584
2011,280,11,34.038,17.153,7.3455,2.0643,9.4053,0.64345,8.324,6.2773,11.8,11.975,8.0734,7.8064
2011,280,12,35.749,26.899,11.01,8.4052,12.344,1.4304,12.118,11.87,19.244,21.174,9.2994,10.483
2011,280,13,31.004,27.133,13.144,7.5165,12.994,3.0025,14.941,16.149,24.077,26.722,10.18,12.388
2011,280,14,26.997,27.266,13.629,5.4491,13.007,3.9537,15.053,19.527,25.303,30.85,11.006,13.255
2011,280,15,23.568,23.626,13.551,4.7941,11.629,4.1427,15.777,19.969,21.238,38.197,10.476,12.61
2011,280,16,18.675,17.652,11.623,4.5957,10.857,3.773,11.122,18.689,17.707,34.703,8.5552,10.551
2011,280,17,12.773,11.1,9.6012,6.2128,8.456,4.0359,7.3895,13.218,13.05,18.7,6.7305,8.3366
2011,280,18,6.394,5.1189,5.0113,2.8592,5.0948,1.2352,3.3222,5.3789,7.5034,8.175,4.0709,4.5011
2011,280,19,2.2388,1.8564,1.4498,0.06166,1.6132,NA,0.97479,1.7157,2.6841,2.3555,3.6124,1.4865
2011,280,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,280,7,NA,NA,0.16602,0.16307,0.013846,0.13076,0.10058,0.017133,0.097887,0.16696,0.021465,0.261
2011,280,8,NA,NA,0.4024,NA,NA,NA,0.15152,0.30049,0.14746,0.25153,0.081098,0.20647
2011,280,9,0.16415,NA,NA,NA,NA,NA,0.31147,0.80245,0.5675,0.69695,1.5181,1.4616
2011,281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,10,5.9854,1.6782,4.7203,NA,7.2568,NA,2.2297,2.4922,4.0951,1.4584,4.3403,1.7539
2011,281,11,34.373,17.554,7.148,0.75518,9.5761,0.97078,7.2954,4.203,9.9139,9.9307,7.2422,5.5743
2011,281,12,35.951,26.976,11.131,5.5445,11.797,2.5181,11.356,9.947,15.897,18.05,9.3762,8.8379
2011,281,13,32.212,26.862,13.744,4.4174,12.756,2.9156,12.933,14.313,20.475,23.478,9.9667,11.062
2011,281,14,27.924,26.819,13.897,4.5896,12.168,3.712,13.973,17.23,21.511,28.634,9.7316,11.808
2011,281,15,25.102,22.591,13.604,4.4709,11.365,3.7023,14.527,18.049,18.719,34.77,9.2398,11.457
2011,281,16,19.389,17.304,11.901,4.1384,10.019,3.7077,11.449,16.547,14.826,30.462,8.3327,9.4902
2011,281,17,13.487,10.806,8.9763,1.9516,7.722,3.5199,7.6663,11.866,11.676,16.864,6.2465,7.7192
2011,281,18,6.304,4.5096,4.5848,0.9113,3.8115,0.7447,3.7109,4.5858,5.9768,6.9027,3.7315,3.4766
2011,281,19,1.6983,1.2582,2.2625,NA,1.0111,NA,1.4813,1.3789,1.541,1.6348,1.2824,1.3537
2011,281,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,281,7,NA,NA,0.22772,0.038213,NA,0.022425,0.053476,0.048587,0.13847,0.4394,0.047167,1.8656
2011,281,8,0.12522,NA,0.50699,NA,NA,0.03441,0.32089,0.047728,0.2327,0.31476,0.29512,1.1306
2011,281,9,0.20744,NA,NA,NA,1.027,NA,0.56672,0.65868,0.75468,0.82379,1.4624,0.099508
2011,282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,10,5.9589,2.6619,2.7366,NA,5.9882,1.1587,2.1394,0.688,1.8227,1.4881,2.8119,2.5572
2011,282,11,32.966,19.464,8.3603,1.979,9.4909,5.9889,6.4797,5.6767,6.5711,10.212,4.9782,5.5379
2011,282,12,34.335,26.865,13.103,5.4932,11.656,3.0776,9.4959,10.2,12.712,18.4,7.0853,7.2854
2011,282,13,29.935,25.176,13.269,5.8391,11.682,5.5345,11.224,14.312,15.862,21.063,8.372,9.5561
2011,282,14,26.216,24.419,13.874,5.7734,11.261,3.1987,11.986,15.812,16.492,26.157,8.0408,10.317
2011,282,15,21.492,21.465,12.237,3.8948,10.166,2.5189,11.062,15.352,14.631,26.362,7.7292,9.5473
2011,282,16,16.668,14.621,9.1445,5.225,8.0538,3.6935,8.8072,13.958,12.301,22.257,7.1495,8.8451
2011,282,17,11.663,9.2761,6.7798,2.9994,6.2165,3.4154,6.1911,9.9615,8.7167,13.214,5.0615,6.9633
2011,282,18,5.852,4.4155,3.1393,1.0565,2.7511,1.7898,3.0779,4.5128,4.1649,5.5636,2.7655,3.2912
2011,282,19,1.6072,1.2527,1.4104,0.067119,0.26219,0.074384,0.49558,1.068,1.412,1.1069,0.99615,0.79295
2011,282,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282,7,NA,0.015941,0.67308,0.11135,0.076416,0.065537,0.21672,0.25188,0.21091,0.35975,0.25079,0.3398
2011,282,8,NA,0.0077013,0.59919,0.12327,0.11315,0.11645,0.034171,0.098793,0.25647,0.43747,0.69265,0.55752
2011,282,9,NA,NA,NA,NA,0.21556,NA,0.050442,0.10746,0.038739,0.28951,0.34333,0.37617
2011,283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,10,9.2186,3.484,5.1765,0.053833,4.9602,3.4677,2.9387,3.1336,1.3983,1.9964,2.7724,2.1455
2011,283,11,27.512,13.321,6.4498,2.1161,7.5237,5.411,4.9653,7.6659,5.1175,8.3395,4.6786,5.3116
2011,283,12,31.777,22.885,10.295,5.0545,9.4417,3.3873,7.0941,9.4043,9.4703,13.029,5.7592,6.4133
2011,283,13,25.224,20.113,10.197,5.3661,8.9136,6.4424,6.8974,10.279,10.102,14.437,5.505,6.6717
2011,283,14,23.223,18.197,9.9995,4.5508,8.4088,3.1615,7.1655,10.784,10.359,14.783,5.3581,6.5701
2011,283,15,19.887,16.82,8.8542,4.3659,7.5566,5.863,7.0922,9.2885,8.1284,10.795,4.9441,6.3327
2011,283,16,14.833,12.592,6.3285,2.6331,6.1366,4.2769,5.1486,7.6033,5.7824,8.6415,4.3149,5.5046
2011,283,17,9.2431,7.1953,3.879,1.2002,3.5912,3.4004,2.8079,4.8511,3.7208,4.2701,2.7426,3.5247
2011,283,18,2.6096,1.9401,1.1896,1.5696,0.86731,1.4652,0.73986,1.4237,0.99812,0.9906,1.2295,0.93838
2011,283,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,283,7,NA,NA,0.089209,0.10889,NA,NA,0.041079,0.16675,0.13962,0.23815,0.16762,0.37776
2011,283,8,NA,NA,0.015393,0.1016,0.11503,NA,0.018885,0.13062,0.0030473,0.18656,0.11473,0.51431
2011,283,9,0.20235,NA,0.64188,NA,1.6524,0.39632,0.27098,0.41754,0.26989,0.57884,0.95272,0.23106
2011,284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,10,0.22542,0.44418,0.55393,0.55686,0.91479,NA,0.22158,1.9116,0.69584,0.10458,0.48309,0.33216
2011,284,11,0.087797,1.0809,0.50979,0.57242,0.90618,NA,0.63835,2.1981,0.41474,0.09776,0.45576,0.53869
2011,284,12,NA,0.85698,0.18684,0.81958,1.0241,NA,0.22943,0.8381,0.34916,0.10205,0.86201,0.4599
2011,284,13,NA,0.46008,0.45823,NA,1.6684,NA,0.010348,0.359,0.21093,0.084392,1.0043,0.24262
2011,284,14,NA,0.0016134,NA,NA,1.9834,NA,0.44552,0.51782,0.1089,0.047476,1.1359,0.34996
2011,284,15,NA,NA,1.3361,0.095802,2.2949,0.0048055,0.2301,0.54545,0.49512,0.092769,1.4925,0.03379
2011,284,16,0.0005782,NA,2.2676,0.36522,2.0182,0.043175,0.020316,0.4504,0.48392,0.065076,1.0354,0.3044
2011,284,17,NA,NA,1.0228,0.12784,0.90597,NA,0.0093275,0.34132,0.44775,0.039494,0.75208,0.23067
2011,284,18,NA,NA,NA,0.1427,0.53579,NA,0.29511,0.158,0.2872,0.48988,0.54398,0.23181
2011,284,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,284,7,0.076722,0.080276,0.20692,0.033389,0.012015,NA,0.12373,1.9894,0.12818,0.1268,0.04372,0.082015
2011,284,8,0.055346,0.24168,0.38164,0.066457,0.24409,NA,0.11277,4.0011,0.18759,0.26514,0.13061,0.080176
2011,284,9,0.22395,0.17414,0.42434,0.14669,0.83792,NA,0.67665,1.3707,0.3927,0.07858,0.24068,0.78083
2011,285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,10,NA,NA,0.026884,NA,0.18271,1.2702,0.58007,0.75202,0.57113,0.025759,0.25493,0.37415
2011,285,11,NA,NA,0.028033,NA,0.014653,2.0448,0.046746,0.69493,0.83496,0.78327,0.30028,0.44069
2011,285,12,NA,NA,NA,NA,NA,1.582,0.52184,0.58364,0.53494,0.54038,0.26299,0.38597
2011,285,13,NA,NA,0.078104,NA,NA,1.1424,0.33366,0.69426,0.76134,0.71436,0.30728,0.45098
2011,285,14,NA,NA,0.39125,NA,NA,0.64517,0.08158,0.5017,0.62964,0.4866,0.21522,0.31586
2011,285,15,0.11051,NA,NA,NA,NA,0.15745,0.24526,0.49686,0.49452,0.32563,0.048744,0.24539
2011,285,16,1.5476,NA,0.26561,NA,0.10433,NA,0.30754,0.80962,0.81917,0.74397,1.4493,0.51192
2011,285,17,3.1944,NA,2.5126,NA,0.34598,NA,0.79979,1.2687,1.3744,0.17121,2.0759,0.47705
2011,285,18,1.4663,0.071327,1.653,NA,NA,NA,0.29821,0.32665,1.0411,0.09977,1.1484,0.3625
2011,285,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,285,7,0.27689,NA,0.081127,0.14294,0.0040625,0.064819,0.017074,1.3127,0.34433,0.58732,0.18936,0.1165
2011,285,8,0.21283,NA,0.39542,0.19895,0.057937,0.4876,0.023945,1.8006,0.12033,0.010974,0.1395,0.087565
2011,285,9,0.047368,NA,0.51699,0.04573,0.48989,1.3395,0.51059,1.8141,0.30703,0.018076,0.087805,0.29252
2011,286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,10,2.6578,NA,NA,NA,0.38921,NA,0.14001,0.76292,0.4747,0.27763,2.0265,6.8018
2011,286,11,9.233,1.5378,3.0231,0.57769,1.937,NA,0.9666,1.8715,3.6577,4.8707,4.4785,8.4881
2011,286,12,15.785,9.0329,4.2082,4.5668,4.1587,2.0544,2.3691,7.0888,8.9543,12.712,7.1329,11.017
2011,286,13,17.957,13.893,7.99,8.6834,7.5205,3.171,5.4939,12.081,13.251,17.337,8.3173,12.248
2011,286,14,16.9,17.64,10.668,10.993,8.4549,3.4806,6.4952,15.433,16.22,23.016,7.4526,12.554
2011,286,15,15.802,17.862,11.784,12.101,8.0298,5.6062,7.6182,15.87,14.775,23.222,7.0561,12.491
2011,286,16,11.337,11.955,8.5549,9.9465,4.8835,2.791,4.6455,11.52,11.258,16.201,4.6977,8.6828
2011,286,17,6.6915,6.6242,5.6558,6.0983,2.5316,1.4399,2.3077,7.0718,7.6376,11.206,2.7005,5.3198
2011,286,18,4.038,2.5555,2.3187,2.4164,0.82675,0.024122,0.8236,2.6547,3.5797,5.329,1.6078,1.846
2011,286,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,286,7,0.533,NA,0.11275,NA,0.050718,0.08488,0.05872,0.23865,0.055782,0.21981,0.18096,0.33482
2011,286,8,0.088475,NA,0.1256,NA,0.12414,NA,0.0626,0.12502,0.12094,0.45756,0.28989,1.0276
2011,286,9,0.062863,NA,NA,NA,0.2854,NA,0.19987,0.18706,0.22851,1.0903,0.40603,2.7605
2011,287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,10,6.3796,0.40107,2.5178,0.11771,2.1221,0.71262,1.0041,0.45642,1.1525,0.91355,7.3271,2.9942
2011,287,11,22.345,14.52,9.737,11.317,8.3435,4.4272,5.1455,10.03,7.9329,13.535,10.382,7.5916
2011,287,12,29.478,27.176,14.362,17.841,9.1616,3.6661,7.072,16.447,12.605,23.165,10.707,8.7987
2011,287,13,33.716,24.796,15.01,16.904,9.3827,4.4612,8.2838,20.646,15.057,24.123,9.1415,10.256
2011,287,14,20.689,20.565,14.791,15.066,8.0034,4.3523,7.2551,18.036,14.482,23.701,7.4719,8.3542
2011,287,15,17.551,17.773,14.484,14.676,7.6454,4.6825,7.8703,17.703,13.475,23.332,6.9066,8.5531
2011,287,16,13.58,13.691,11.827,11.89,5.7599,3.8529,6.6525,13.786,10.786,18.816,4.8263,7.4363
2011,287,17,11.137,7.5469,8.5428,6.2177,3.914,2.3117,4.3512,8.9942,7.736,11.918,3.4595,5.1752
2011,287,18,9.4767,2.6603,3.5524,3.3445,1.5706,3.4199,1.9335,3.0739,3.2693,4.3042,1.0997,1.9462
2011,287,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,287,7,NA,NA,0.20761,0.74477,0.14234,0.72229,0.011856,0.41519,0.34765,0.59298,0.51911,0.8969
2011,287,8,NA,NA,0.23737,1.3976,0.15636,1.6899,0.27963,0.80773,0.07372,1.1536,1.3027,2.4434
2011,287,9,NA,NA,NA,0.51639,0.085751,1.5606,0.081763,1.3952,1.1682,1.9927,2.4601,3.0946
2011,288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,10,19.292,7.265,4.6037,3.2897,3.3788,NA,3.0242,2.6105,6.7227,5.8914,5.0918,4.7593
2011,288,11,37.494,28.392,8.57,6.0576,4.4926,0.1129,6.7825,8.7909,14.004,15.825,7.3435,9.1127
2011,288,12,38.072,33.03,11.703,6.5705,5.833,1.8663,9.2335,13.315,19.682,22.853,7.7766,9.6915
2011,288,13,43.095,27.224,12.565,7.3973,7.1065,1.8076,11.466,19.748,20.631,27.085,9.0519,11.998
2011,288,14,27.955,26.519,11.691,5.3769,6.48,0.6164,11.414,22.371,18.913,26.115,9.1777,10.401
2011,288,15,25.154,21.01,10.615,5.1775,4.9657,1.0771,11.156,19.383,15.861,24.17,8.6543,10.629
2011,288,16,18.624,14.139,8.3141,4.2113,4.5831,0.8256,8.0238,15.538,11.973,16.242,6.6205,8.8108
2011,288,17,17.454,8.0902,6.0245,4.0976,3.0705,1.4616,5.8004,10.928,7.5929,9.2455,5.0507,6.5052
2011,288,18,11.906,3.1945,2.292,1.9507,1.2209,1.683,2.2469,4.0343,3.7432,3.0212,2.1148,2.6279
2011,288,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,288,7,NA,NA,0.24215,NA,NA,0.083159,0.13163,0.077871,0.065203,0.11122,0.11594,0.026305
