zone	site	ID	tag	species	stem	censinyr	growinyr	deathyr	censoryr	postX	postY	localX	localY	x	y	UTMx	UTMy	elev	diam2000	diam2002	diam2003	diam2004	diam2006	diam2009	diam2010	diam2011	fork2006	sex2001	sex2002	sex2004	sex2005	sex2006	sex2007	sex2009	sex2010	sex2011	sex2013	canopy2009	canopy2010	canopy2011	ecd1	ecd2	canarea2013	subplot	damage	damage2009	damage2010	damage2011	DamMatch	coreYr	coreYr2	coreYr3
3	BW	6125	437	liquStyr	NA	2000	NA	NA	NA	-20	10	3	9.5	-17	19.5	671926.9396	3983962.476	167.3352	4	3.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
3	BW	6127	439	acerRubr	NA	2000	NA	NA	NA	-20	10	5	9	-15	19	671928.9935	3983962.299	167.3352	1.5	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
3	BW	6129	441	acerRubr	NA	2000	NA	NA	NA	-20	10	9	7	-11	17	671933.2597	3983960.958	167.3352	9.2	9.4	NA	9.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
3	BW	6131.1	443	acerRubr	2	NA	2004	NA	NA	-20	10	7.5	5.5	-12.5	15.5	671932.0162	3983959.239	167.3352	NA	NA	NA	1.8	4.7	NA	7.01	NA	Y	f	f	un	r	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6131.2	443	acerRubr	3	NA	2004	NA	NA	-20	10	7.5	5.5	-12.5	15.5	671932.0162	3983959.239	167.3352	NA	NA	NA	1.8	3.7	NA	5.28	NA	Y	f	f	un	r	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6134	446	liquStyr	NA	2000	NA	NA	NA	-20	10	8.5	2.5	-11.5	12.5	671933.4786	3983956.435	167.64	50.6	51	NA	51.4	53	NA	55.98	NA	NA	r	un	un	r	NA	NA	NA	un	NA	NA	NA	2	NA	NA	NA	NA	O	D	NA	ND	NA	0	2004	NA	NA
3	BW	6137	448	acerRubr	NA	2000	NA	NA	NA	-20	10	6.5	4	-13.5	14	671931.2663	3983957.6	167.3352	1.8	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
3	BW	6140	451	acerRubr	NA	2000	NA	NA	NA	-20	10	6	2.5	-14	12.5	671931.0101	3983956.04	167.3352	1.2	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
3	BW	7351	544	pinuTaed	NA	2000	NA	NA	NA	-20	10	7	0	-13	10	671932.3933	3983953.729	167.64	39.6	38.8	NA	38.8	38.9	NA	39.2	NA	NA	NA	un	un	r	r	NA	NA	r	NA	NA	NA	2	NA	NA	NA	NA	D	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7352	549	pinuTaed	NA	2000	NA	NA	NA	-20	10	8.5	0	-11.5	10	671933.8744	3983953.967	167.64	39.5	39.5	NA	39.6	40.4	NA	41.7	NA	NA	NA	un	un	r	r	NA	NA	r	NA	NA	NA	2	NA	NA	NA	NA	D	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6141	631	acerRubr	NA	2000	NA	NA	NA	-20	10	4.5	5.5	-15.5	15.5	671929.054	3983958.764	167.3352	4.1	4.3	NA	4.6	6.1	NA	7.1	NA	NA	NA	NA	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	ND	NA	0	NA	NA	NA
3	BW	6128	633	cornFlor	NA	2000	NA	NA	NA	-20	10	8	9.5	-12	19.5	671931.8765	3983963.268	167.3352	7.5	7.6	NA	6.5	6.6	NA	6.58	NA	NA	NA	un	un	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	B	NA	0	NA	NA	NA
3	BW	6114	635	acerRubr	NA	2000	NA	NA	NA	-20	10	1.5	3	-18.5	13	671926.4877	3983955.821	167.3352	5.8	6.1	NA	7.4	9.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
3	BW	6111.1	4046	acerRubr	2	NA	2004	NA	NA	-20	10	4.5	3	-15.5	13	671929.4498	3983956.296	167.3352	NA	NA	NA	0.8	1.2	NA	1.67	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6139.1	4047	acerRubr	2	NA	2004	NA	NA	-20	10	0	3.5	-20	13.5	671924.9274	3983956.077	167.3352	NA	NA	NA	0.9	2.09	NA	2.73	NA	NA	NA	NA	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6133	4048	ulmuAlat	NA	2000	NA	NA	NA	-20	10	7.5	8	-12.5	18	671931.6203	3983961.708	167.3352	6	5.9	NA	5.9	7.5	NA	8.71	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	ND	NA	0	NA	NA	NA
3	BW	11762	4049	acerRubr	NA	NA	2010	NA	NA	-20	10	7	3.5	-13	13.5	671931.8391	3983957.185	167.64	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	ND	NA	0	NA	NA	NA
3	BW	11763	4050	acerRubr	NA	NA	2010	NA	NA	-20	10	7	1	-13	11	671932.235	3983954.717	167.64	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11764	4051	querRubr	NA	NA	2010	NA	NA	-20	10	9	8	-11	18	671933.1014	3983961.945	167.3352	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11765	4052	fraxAmer	NA	NA	2010	NA	NA	-20	10	3	8.5	-17	18.5	671927.0979	3983961.489	167.3352	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11766	4053	ulmuAlat	NA	NA	2010	NA	NA	-20	10	1.5	8.5	-18.5	18.5	671925.6168	3983961.251	167.3352	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6118.1	6248	moruRubr	NA	NA	2006	NA	NA	-20	10	4	9	-16	19	671928.0061	3983962.141	167.3352	NA	NA	NA	NA	1.6	NA	3.27	NA	N	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	G	NA	NA	NA	NA	NA
3	BW	6111.2	6395	fraxAmer	NA	NA	2006	NA	NA	-20	10	3.5	0.3	-16.5	10.3	671928.89	3983953.471	167.3352	NA	NA	NA	NA	1.2	NA	1.49	NA	N	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	NA	NA	NA	NA
3	BW	7175	275	pinuTaed	NA	2000	NA	NA	NA	-10	10	3.5	0	-6.5	10	671938.8113	3983954.759	167.9448	46.8	46.5	NA	46.4	46.6	NA	48.15	NA	NA	r	un	r	r	r	NA	NA	r	NA	NA	NA	2	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6470	453	acerRubr	NA	2000	NA	NA	NA	-10	10	3.5	2.5	-6.5	12.5	671938.4155	3983957.227	167.9448	0.9	0.9	NA	1.5	2.85	NA	4.11	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6475	455	moruRubr	NA	2000	NA	NA	NA	-10	10	1.5	5.5	-8.5	15.5	671935.9657	3983959.873	167.3352	1.7	1.2	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
3	BW	6472.1	456	acerRubr	1	NA	2006	NA	NA	-10	10	2.5	3	-7.5	13	671937.3489	3983957.562	167.64	NA	NA	NA	NA	3.9	NA	3.28	NA	N	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	NA	NA	NA	NA
3	BW	6472.11	456	acerRubr	2	NA	2006	NA	NA	-10	10	2.5	3	-7.5	13	671937.3489	3983957.562	167.64	NA	NA	NA	NA	2.62	NA	4.02	NA	Y	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	NA	NA	NA	NA
3	BW	6473	456	acerRubr	NA	2000	NA	NA	NA	-10	10	2.5	4	-7.5	14	671937.1906	3983958.55	167.3352	10.1	10.5	NA	10.8	11.1	NA	11.15	NA	NA	NA	r	un	r	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	B	NA	165	NA	NA	NA
3	BW	11849	456	acerRubr	3	NA	2010	NA	NA	-10	10	2.5	3	-7.5	13	671937.3489	3983957.562	167.64	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	ND	NA	0	NA	NA	NA
3	BW	6474	457	acerRubr	NA	2000	NA	NA	NA	-10	10	0.5	4	-9.5	14	671935.2158	3983958.233	167.3352	4.2	4.3	NA	4.5	4.4	NA	4.5	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6477.01	460	acerRubr	2	NA	2006	NA	NA	-10	10	2.5	8	-7.5	18	671936.5572	3983962.499	167.3352	NA	NA	NA	NA	0.99	NA	2.5	NA	N	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	NA	NA	NA	NA
3	BW	6480	463	acerRubr	NA	2000	NA	NA	NA	-10	10	2.5	9.5	-7.5	19.5	671936.3197	3983963.98	167.3352	1.6	1.5	NA	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	D	NA	NA	NA	0	NA	NA	NA
3	BW	6484	467	pinuTaed	NA	2000	NA	NA	NA	-10	10	9	4	-1	14	671943.6086	3983959.579	167.64	53	54	NA	53.8	54.3	NA	55.61	NA	NA	NA	r	un	r	r	NA	NA	r	NA	NA	NA	2	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6485	468	acerRubr	1	2000	NA	NA	NA	-10	10	6.5	3.5	-3.5	13.5	671941.2193	3983958.69	167.64	1.4	1.5	NA	1.8	3	NA	4.19	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11850	468	acerRubr	2	NA	2010	NA	NA	-10	10	6.5	3.5	-3.5	13.5	671941.2193	3983958.69	167.64	NA	NA	NA	NA	NA	NA	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11851	468	acerRubr	3	NA	2010	NA	NA	-10	10	6.5	3.5	-3.5	13.5	671941.2193	3983958.69	167.64	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6489	472	liquStyr	NA	2000	NA	NA	NA	-10	10	7	0	-3	10	671942.2672	3983955.313	167.9448	18.3	18.2	NA	18.9	19.4	NA	20.18	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	1	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6490	473	pinuTaed	NA	2000	NA	NA	NA	-10	10	9.5	1	-0.5	11	671944.5773	3983956.696	167.9448	42	42.2	NA	42.2	42.8	NA	43.55	NA	NA	r	un	un	r	r	NA	NA	r	NA	NA	NA	2	NA	NA	NA	NA	O	ND	NA	ND	NA	0	2006	NA	NA
3	BW	6136	700	moruRubr	NA	2000	NA	NA	NA	-10	10	0	0.5	-10	10.5	671935.2763	3983954.698	167.64	3.8	3.85	NA	4.2	5.7	NA	7.12	NA	NA	NA	un	un	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11852	4054	acerRubr	2	NA	2010	NA	NA	-10	10	6.5	5	-3.5	15	671940.9818	3983960.171	167.64	NA	NA	NA	NA	NA	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11853	4054	acerRubr	3	NA	2010	NA	NA	-10	10	6.5	5	-3.5	15	671940.9818	3983960.171	167.64	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	1	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11854	4055	acerRubr	NA	NA	2010	NA	NA	-10	10	8	8.5	-2	18.5	671941.9087	3983963.864	167.64	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11855	4056	acerRubr	NA	NA	2010	NA	NA	-10	10	9.8	8.6	-0.2	18.6	671943.6701	3983964.248	167.0304	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11857	4058	acerRubr	NA	NA	2010	NA	NA	-10	10	4.5	5	-5.5	15	671939.007	3983959.854	167.64	NA	NA	NA	NA	NA	NA	1.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11858	4059	acerRubr	NA	NA	2010	NA	NA	-10	10	4	6	-6	16	671938.355	3983960.762	167.64	NA	NA	NA	NA	NA	NA	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	6471.1	4071	liquStyr	1	NA	2006	NA	NA	-10	10	0.5	2.5	-9.5	12.5	671935.4533	3983956.752	167.64	NA	NA	NA	NA	1.04	NA	1.72	NA	N	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	NA	NA	NA	NA
3	BW	6471.11	4071	liquStyr	2	NA	2006	NA	NA	-10	10	0.5	2.5	-9.5	12.5	671935.4533	3983956.752	167.64	NA	NA	NA	NA	0.82	NA	1.32	NA	N	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	NA	NA	NA	NA
3	BW	11859	4107	acerRubr	NA	NA	2010	NA	NA	-10	10	0	6	-10	16	671934.4054	3983960.129	167.3352	NA	NA	NA	NA	NA	NA	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11938	4131	acerRubr	NA	NA	2010	NA	NA	-10	10	8.5	8	-1.5	18	671942.4815	3983963.449	167.64	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	ND	NA	0	NA	NA	NA
3	BW	7134	238	ulmuAlat	NA	2000	NA	NA	NA	0	10	2.5	0.3	2.5	10.3	671947.6503	3983956.48	167.9448	5.6	5.6	NA	5.7	6.3	NA	6.9	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	D	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7394	475	liquStyr	NA	2000	NA	NA	NA	0	10	1	2.5	1	12.5	671945.8209	3983958.415	167.64	21.9	22.3	NA	22.6	23.8	NA	24.45	NA	NA	NA	un	un	un	n	NA	NA	un	NA	NA	NA	2	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7397	477	acerRubr	NA	2000	NA	NA	NA	0	10	3.5	9.5	3.5	19.5	671947.181	3983965.722	167.0304	1.6	1.9	NA	2.1	2.96	NA	3.27	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7399	479	cornFlor	NA	2000	NA	NA	NA	0	10	5.5	9.5	5.5	19.5	671949.1557	3983966.039	167.0304	7.2	7.3	NA	7.3	7.6	NA	8.25	NA	NA	NA	un	un	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	ND	NA	0	NA	NA	NA
3	BW	7400	480	acerRubr	NA	2000	NA	NA	NA	0	10	8.5	7.5	8.5	17.5	671952.4346	3983964.539	167.0304	4.4	4.7	NA	4.8	5.2	NA	5.6	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7401	481	liquStyr	NA	2000	NA	NA	NA	0	10	9.5	9	9.5	19	671953.1844	3983966.179	167.0304	28.4	28.9	NA	29.2	30.7	NA	31.05	NA	NA	NA	un	un	un	n	NA	NA	un	NA	NA	NA	1	NA	NA	NA	NA	O	ND	NA	ND	NA	0	2006	NA	NA
3	BW	7402	482	ulmuAlat	NA	2000	NA	NA	NA	0	10	9	9	9	19	671952.6907	3983966.099	167.0304	1.6	1.75	NA	1.7	1.93	NA	1.99	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7406	485	liquStyr	NA	2000	NA	NA	NA	0	10	7	5	7	15	671951.3493	3983961.833	167.64	16.4	17	NA	16.9	17.8	NA	18.5	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	2006	NA	NA
3	BW	7407	486	pinuTaed	NA	2000	NA	NA	NA	0	10	9.5	4.5	9.5	14.5	671953.897	3983961.735	167.64	42.4	42.8	NA	42.35	42.8	NA	43.5	NA	NA	NA	un	un	r	r	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	2009	NA	NA
3	BW	7408	487	cornFlor	1	2000	NA	NA	NA	0	10	7.5	1	7.5	11	671952.4764	3983957.963	168.2496	1.5	1.7	NA	1.65	2.03	NA	2.25	NA	NA	NA	un	un	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11941	487	cornFlor	2	NA	2010	NA	NA	0	10	7.5	1	7.5	11	671952.4764	3983957.963	168.2496	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	ND	NA	0	NA	NA	NA
3	BW	7394.1	899	liquStyr	NA	NA	2006	NA	NA	0	10	2.5	2.5	2.5	12.5	671947.3019	3983958.652	167.64	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	NA	NA	NA	NA
3	BW	11856	4057	acerRubr	NA	NA	2010	NA	NA	0	10	0	9	0	19	671943.8043	3983964.674	167.0304	NA	NA	NA	NA	NA	NA	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11942	4104	acerRubr	NA	NA	2010	NA	NA	0	10	2	8.5	2	18.5	671945.8582	3983964.497	167.0304	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11943	4105	acerRubr	NA	NA	2010	NA	NA	0	10	1	5.5	1	15.5	671945.3459	3983961.377	167.64	NA	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	ND	NA	0	NA	NA	NA
3	BW	11944	4106	acerRubr	1	NA	2010	NA	NA	0	10	0.5	6	0.5	16	671944.773	3983961.791	167.64	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	D	NA	ND	NA	0	NA	NA	NA
3	BW	11945	4106	acerRubr	2	NA	2010	NA	NA	0	10	0.5	6	0.5	16	671944.773	3983961.791	167.64	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11946	4134	liquStyr	1	NA	2010	NA	NA	0	10	0.5	2.5	0.5	12.5	671945.3272	3983958.335	167.64	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11947	4134	liquStyr	2	NA	2010	NA	NA	0	10	0.5	2.5	0.5	12.5	671945.3272	3983958.335	167.64	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	11948	4150	acerRubr	NA	NA	2010	NA	NA	0	10	1.5	7.5	1.5	17.5	671945.5229	3983963.431	167.64	NA	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7077	205	pinuTaed	NA	2000	NA	NA	NA	10	10	8	0.5	18	10.5	671962.9231	3983959.132	167.64	47.9	48.5	NA	48.3	48.5	NA	49.45	NA	NA	r	un	un	r	r	NA	NA	r	NA	NA	NA	2	NA	NA	NA	NA	O	ND	NA	ND	NA	0	2006	NA	NA
3	BW	7409	488	acerRubr	NA	2000	NA	NA	NA	10	10	0	2	10	12	671954.7865	3983959.346	167.64	3.1	3.3	NA	3.5	4.4	NA	5.1	NA	NA	NA	un	un	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7777	493	acerRubr	1	2000	NA	NA	NA	10	10	0.5	8.5	10.5	18.5	671954.251	3983965.843	167.0304	1.5	1.7	NA	1.7	2.05	NA	2.28	NA	Y	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7778	493	acerRubr	2	2000	NA	NA	NA	10	10	0.5	8.5	10.5	18.5	671954.251	3983965.843	167.0304	1.3	1.4	NA	1.3	1.28	NA	1.24	NA	Y	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7779	494	cornFlor	1	2000	NA	NA	NA	10	10	1.5	6	11.5	16	671955.6342	3983963.533	167.64	9.5	9	NA	9.7	9.4	NA	9.5	NA	NA	NA	un	un	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7781	495	liquStyr	NA	2000	NA	NA	NA	10	10	4	7	14	17	671957.9443	3983964.916	167.0304	14.8	15.1	NA	15	15.2	NA	15.8	NA	NA	NA	NA	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7783	497	liquStyr	NA	2000	NA	NA	NA	10	10	4.5	6	14.5	16	671958.5964	3983964.008	167.64	15.5	16.8	NA	15.9	15.9	NA	16.4	NA	NA	NA	NA	un	n	r	NA	NA	un	NA	NA	NA	1	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7785	499	pinuTaed	NA	2000	NA	NA	NA	10	10	6	7.5	16	17.5	671959.84	3983965.727	167.0304	45.2	45.8	NA	45.1	45.3	NA	45.45	NA	NA	NA	un	un	r	n	NA	NA	r	NA	NA	NA	2	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7786	500	pinuTaed	NA	2000	NA	NA	NA	10	10	2.5	2	12.5	12	671957.255	3983959.742	167.64	35	35.6	NA	34.3	34.5	NA	34.6	NA	NA	NA	un	un	r	r	NA	NA	r	NA	NA	NA	2	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7788	502	liquStyr	NA	2000	NA	NA	NA	10	10	6.5	2	16.5	12	671961.2045	3983960.375	167.64	15.5	15.7	NA	15.8	16.3	NA	16.85	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7789	503	ulmuAmer	NA	2000	NA	NA	NA	10	10	6	2.5	16	12.5	671960.6316	3983960.79	167.64	2.4	2	NA	2.4	2.26	NA	2.7	NA	NA	NA	un	un	n	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7790	504	fraxAmer	1	2000	NA	NA	NA	10	10	8	2.5	18	12.5	671962.6064	3983961.106	167.64	1.5	1.7	NA	1.8	1.95	NA	2.2	NA	Y	NA	un	un	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
3	BW	7791	504	fraxAmer	2	2000	NA	NA	NA	10	10	8	2.5	18	12.5	671962.6064	3983961.106	167.64	1.6	1.7	NA	1.5	1.52	NA	1.5	NA	Y	NA	un	un	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	O	ND	NA	ND	NA	0	NA	NA	NA
